time_ns,iq_count,data_demod_idx,data_symbol,carrier_idx,state,num_ofdm_symbol,demod_out,demod_soft_bits,cons_i_delayed,cons_q_delayed,abs_cons_i,abs_cons_q,bits_raw,bits_delay1,bits_delay2,csi_addr,csi_llr
69385000,1365,304,5,44,12,14,00,180c0,-336,-320,336,320,06,06,00,47,262144
69395000,1365,305,5,45,12,14,06,18ef8,963,-337,963,337,0a,06,06,48,260096
69415000,1365,306,5,46,12,14,0a,1f0f8,306,-338,306,338,01,09,0a,50,258064
69425000,1366,307,5,47,12,14,09,1f0c7,-338,975,338,975,0b,01,09,51,258064
69435000,1366,308,5,48,12,14,01,180c7,968,-334,968,334,06,0b,01,0,258064
69445000,1366,309,5,49,12,14,0b,1f0ff,968,-334,968,334,09,06,0b,0,258064
69455000,1366,310,5,50,12,14,06,18ef8,968,-334,968,334,09,09,06,0,258064
69465000,1366,311,5,51,12,14,09,1f0c7,968,-334,968,334,09,09,09,0,258064
72445000,1426,312,6,0,12,14,08,1f0c0,960,968,960,968,03,04,08,4,262144
72455000,1426,313,6,1,12,14,04,18ec0,-336,960,336,960,05,03,04,5,262144
72465000,1426,314,6,2,12,14,03,180ff,-320,-336,320,336,06,05,03,6,262144
72475000,1427,315,6,3,12,14,05,18ec7,-320,-336,320,336,0a,06,05,6,262144
72485000,1427,316,6,4,12,14,06,18ef8,-328,960,328,960,0a,0a,06,7,262144
72495000,1427,317,6,5,12,14,0a,1f0f8,960,968,960,968,06,0a,0a,8,262144
72515000,1427,318,6,6,12,14,06,18ef8,964,-326,964,326,0b,05,06,10,264192
72525000,1428,319,6,7,12,14,05,18ec7,318,-326,318,326,09,0b,05,11,264192
72535000,1428,320,6,8,12,14,0b,1f0ff,314,963,314,963,0b,09,0b,12,264200
72545000,1428,321,6,9,12,14,09,1f0c7,-979,-980,979,980,07,0b,09,13,262144
72555000,1428,322,6,10,12,14,0b,1f0ff,304,320,304,320,00,07,0b,14,262144
72565000,1428,323,6,11,12,14,07,18eff,960,320,960,320,0f,00,07,15,262144
72575000,1429,324,6,12,12,14,00,180c0,314,-973,314,973,0d,0f,00,16,264200
72585000,1429,325,6,13,12,14,0f,1feff,310,956,310,956,03,0d,0f,17,264192
72595000,1429,326,6,14,12,14,0d,1fec7,-336,304,336,304,07,03,0d,18,262144
72605000,1429,327,6,15,12,14,03,180ff,320,-976,320,976,0e,07,03,19,262144
72615000,1429,328,6,16,12,14,07,18eff,320,-976,320,976,03,0e,07,19,262144
72625000,1430,329,6,17,12,14,0e,1fef8,-976,960,976,960,03,03,0e,20,262144
72635000,1430,330,6,18,12,14,03,180ff,-984,312,984,312,04,03,03,21,262144
72655000,1430,331,6,19,12,15,04,18ec0,312,968,312,968,04,0c,04,23,262144
72665000,1430,332,6,20,12,15,0c,1fec0,312,320,312,320,07,04,0c,24,262144
72675000,1431,333,6,21,12,15,04,18ec0,318,-318,318,318,0f,07,04,25,264192
72685000,1431,334,6,22,12,15,07,18eff,960,-960,960,960,0b,0f,07,26,266256
72695000,1431,335,6,23,12,15,0f,1feff,960,-960,960,960,01,0b,0f,26,262144
72705000,1431,336,6,24,12,15,0b,1f0ff,960,-960,960,960,01,01,0b,26,262144
72715000,1431,337,6,25,12,15,01,180c7,960,-960,960,960,01,01,01,26,262144
72795000,1433,338,6,26,12,15,04,18ec0,-984,960,984,960,0f,06,04,30,262144
72805000,1433,339,6,27,12,15,06,18ef8,-968,-976,968,976,04,0f,06,31,262144
72815000,1433,340,6,28,12,15,0f,1feff,321,-329,321,329,00,04,0f,32,260096
72825000,1434,341,6,29,12,15,04,18ec0,314,322,314,322,0b,00,04,33,258064
72835000,1434,342,6,30,12,15,00,180c0,314,322,314,322,0f,0b,00,33,258064
72845000,1434,343,6,31,12,15,0b,1f0ff,-983,-983,983,983,0f,0f,0b,34,258064
72855000,1434,344,6,32,12,15,0f,1feff,-336,312,336,312,00,0f,0f,35,262144
72875000,1435,345,6,33,12,15,00,180c0,-976,-336,976,336,0d,0e,00,37,262144
72885000,1435,346,6,34,12,15,0e,1fef8,976,-326,976,326,08,0d,0e,38,258064
72895000,1435,347,6,35,12,15,0d,1fec7,962,325,962,325,09,08,0d,39,260104
72905000,1435,348,6,36,12,15,08,1f0c0,-321,-990,321,990,0d,09,08,40,260112
72915000,1435,349,6,37,12,15,09,1f0c7,-339,958,339,958,02,0d,09,41,262144
72925000,1436,350,6,38,12,15,0d,1fec7,968,-328,968,328,06,02,0d,42,262144
72935000,1436,351,6,39,12,15,02,180f8,-984,312,984,312,09,06,02,43,262144
72945000,1436,352,6,40,12,15,06,18ef8,960,968,960,968,0c,09,06,44,262144
72955000,1436,353,6,41,12,15,09,1f0c7,320,-328,320,328,05,0c,09,45,262144
72965000,1436,354,6,42,12,15,0c,1fec0,-328,320,328,320,0b,05,0c,46,262144
72975000,1437,355,6,43,12,15,05,18ec7,-328,320,328,320,0e,0b,05,46,262144
72985000,1437,356,6,44,12,15,0b,1f0ff,-336,320,336,320,0e,0e,0b,47,262144
72995000,1437,357,6,45,12,15,0e,1fef8,-337,963,337,963,0e,0e,0e,48,260096
73015000,1437,358,6,46,12,15,0e,1fef8,-983,-991,983,991,06,06,0e,50,258064
73025000,1438,359,6,47,12,15,06,18ef8,-338,-338,338,338,00,06,06,51,258064
73035000,1438,360,6,48,12,15,06,18ef8,323,-329,323,329,0a,00,06,0,258064
73045000,1438,361,6,49,12,15,00,180c0,323,-329,323,329,0b,0a,00,0,258064
73055000,1438,362,6,50,12,15,0a,1f0f8,323,-329,323,329,0b,0b,0a,0,258064
73065000,1438,363,6,51,12,15,0b,1f0ff,323,-329,323,329,0b,0b,0b,0,258064
76045000,1498,364,7,0,12,15,08,1f0c0,968,320,968,320,00,05,08,4,262144
76055000,1498,365,7,1,12,15,05,18ec7,320,-976,320,976,0d,00,05,5,262144
76065000,1498,366,7,2,12,15,00,180c0,-320,-976,320,976,03,0d,00,6,262144
76075000,1499,367,7,3,12,15,0d,1fec7,-320,-976,320,976,02,03,0d,6,262144
76085000,1499,368,7,4,12,15,03,180ff,-968,-320,968,320,02,02,03,7,262144
76095000,1499,369,7,5,12,15,02,180f8,-328,-976,328,976,08,02,02,8,262144
76115000,1499,370,7,6,12,15,08,1f0c0,964,964,964,964,0c,02,08,10,264192
76125000,1500,371,7,7,12,15,02,180f8,318,964,318,964,05,0c,02,11,264192
76135000,1500,372,7,8,12,15,0c,1fec0,962,-330,962,330,07,05,0c,12,264200
76145000,1500,373,7,9,12,15,05,18ec7,961,316,961,316,09,07,05,13,262144
76155000,1500,374,7,10,12,15,07,18eff,320,-328,320,328,0d,09,07,14,262144
76165000,1500,375,7,11,12,15,09,1f0c7,-328,-328,328,328,0b,0d,09,15,262144
76175000,1501,376,7,12,12,15,0d,1fec7,317,-327,317,327,0a,0b,0d,16,264200
76185000,1501,377,7,13,12,15,0b,1f0ff,-326,964,326,964,0b,0a,0b,17,264192
76195000,1501,378,7,14,12,15,0a,1f0f8,320,-976,320,976,06,0b,0a,18,262144
76205000,1501,379,7,15,12,15,0b,1f0ff,-968,320,968,320,03,06,0b,19,262144
76215000,1501,380,7,16,12,15,06,18ef8,-968,320,968,320,0c,03,06,19,262144
76225000,1502,381,7,17,12,15,03,180ff,968,-328,968,328,0c,0c,03,20,262144
76235000,1502,382,7,18,12,15,0c,1fec0,-328,-976,328,976,09,0c,0c,21,262144
76255000,1502,383,7,19,12,16,09,1f0c7,968,320,968,320,04,02,09,23,262144
76265000,1502,384,7,20,12,16,02,180f8,-976,328,976,328,0d,04,02,24,262144
76275000,1503,385,7,21,12,16,04,18ec0,964,-972,964,972,0c,0d,04,25,264192
76285000,1503,386,7,22,12,16,0d,1fec7,-325,960,325,960,01,0c,0d,26,266256
76295000,1503,387,7,23,12,16,0c,1fec0,-325,960,325,960,06,01,0c,26,262144
76305000,1503,388,7,24,12,16,01,180c7,-325,960,325,960,06,06,01,26,262144
76315000,1503,389,7,25,12,16,06,18ef8,-325,960,325,960,06,06,06,26,262144
76395000,1505,390,7,26,12,16,02,180f8,968,-976,968,976,0b,01,02,30,262144
76405000,1505,391,7,27,12,16,01,180c7,968,-968,968,968,01,0b,01,31,262144
76415000,1505,392,7,28,12,16,0b,1f0ff,971,971,971,971,01,01,0b,32,260096
76425000,1506,393,7,29,12,16,01,180c7,322,-322,322,322,05,01,01,33,258064
76435000,1506,394,7,30,12,16,01,180c7,322,-322,322,322,0b,05,01,33,258064
76445000,1506,395,7,31,12,16,05,18ec7,-983,-975,983,975,0b,0b,05,34,258064
76455000,1506,396,7,32,12,16,0b,1f0ff,968,968,968,968,00,0b,0b,35,262144
76475000,1507,397,7,33,12,16,00,180c0,968,-328,968,328,0d,05,00,37,262144
76485000,1507,398,7,34,12,16,05,18ec7,-334,974,334,974,09,0d,05,38,258064
76495000,1507,399,7,35,12,16,0d,1fec7,317,973,317,973,06,09,0d,39,260104
76505000,1507,400,7,36,12,16,09,1f0c7,-331,318,331,318,07,06,09,40,260112
76515000,1507,401,7,37,12,16,06,18ef8,-329,310,329,310,0e,07,06,41,262144
76525000,1508,402,7,38,12,16,07,18eff,968,968,968,968,0e,0e,07,42,262144
76535000,1508,403,7,39,12,16,0e,1fef8,-320,320,320,320,05,0e,0e,43,262144
76545000,1508,404,7,40,12,16,0e,1fef8,-968,-976,968,976,0e,05,0e,44,262144
76555000,1508,405,7,41,12,16,05,18ec7,320,-976,320,976,00,0e,05,45,262144
76565000,1508,406,7,42,12,16,0e,1fef8,-320,320,320,320,03,00,0e,46,262144
76575000,1509,407,7,43,12,16,00,180c0,-320,320,320,320,0e,03,00,46,262144
76585000,1509,408,7,44,12,16,03,180ff,-328,-328,328,328,0e,0e,03,47,262144
76595000,1509,409,7,45,12,16,0e,1fef8,971,-329,971,329,0a,0e,0e,48,260096
76615000,1509,410,7,46,12,16,0a,1f0f8,975,-983,975,983,0e,09,0a,50,258064
76625000,1510,411,7,47,12,16,09,1f0c7,-330,322,330,322,01,0e,09,51,258064
76635000,1510,412,7,48,12,16,0e,1fef8,326,-982,326,982,0e,01,0e,0,258064
76645000,1510,413,7,49,12,16,01,180c7,326,-982,326,982,03,0e,01,0,258064
76655000,1510,414,7,50,12,16,0e,1fef8,326,-982,326,982,03,03,0e,0,258064
76665000,1510,415,7,51,12,16,03,180ff,326,-982,326,982,03,03,03,0,258064
79645000,1570,416,8,0,12,16,07,18eff,968,960,968,960,0d,0a,07,4,262144
79655000,1570,417,8,1,12,16,0a,1f0f8,-328,968,328,968,05,0d,0a,5,262144
79665000,1570,418,8,2,12,16,0d,1fec7,960,-336,960,336,06,05,0d,6,262144
79675000,1571,419,8,3,12,16,05,18ec7,960,-336,960,336,09,06,05,6,262144
79685000,1571,420,8,4,12,16,06,18ef8,320,960,320,960,09,09,06,7,262144
79695000,1571,421,8,5,12,16,09,1f0c7,-976,320,976,320,07,09,09,8,262144
79715000,1571,422,8,6,12,16,07,18eff,310,-326,310,326,00,0c,07,10,264192
79725000,1572,423,8,7,12,16,0c,1fec0,956,-972,956,972,0b,00,0c,11,264192
79735000,1572,424,8,8,12,16,00,180c0,301,-335,301,335,01,0b,00,12,264200
79745000,1572,425,8,9,12,16,0b,1f0ff,-332,969,332,969,0b,01,0b,13,262144
79755000,1572,426,8,10,12,16,01,180c7,968,312,968,312,06,0b,01,14,262144
79765000,1572,427,8,11,12,16,0b,1f0ff,312,-336,312,336,0d,06,0b,15,262144
79775000,1573,428,8,12,12,16,06,18ef8,322,955,322,955,0b,0d,06,16,264200
79785000,1573,429,8,13,12,16,0d,1fec7,-980,-972,980,972,07,0b,0d,17,264192
79795000,1573,430,8,14,12,16,0b,1f0ff,960,-984,960,984,00,07,0b,18,262144
79805000,1573,431,8,15,12,16,07,18eff,320,312,320,312,01,00,07,19,262144
79815000,1573,432,8,16,12,16,00,180c0,320,312,320,312,0f,01,00,19,262144
79825000,1574,433,8,17,12,16,01,180c7,-976,-328,976,328,0f,0f,01,20,262144
79835000,1574,434,8,18,12,16,0f,1feff,-984,-328,984,328,08,0f,0f,21,262144
79855000,1574,435,8,19,12,17,08,1f0c0,312,-984,312,984,0c,08,08,23,262144
79865000,1574,436,8,20,12,17,08,1f0c0,312,-976,312,976,03,0c,08,24,262144
79875000,1575,437,8,21,12,17,0c,1fec0,310,-980,310,980,03,03,0c,25,264192
79885000,1575,438,8,22,12,17,03,180ff,952,-325,952,325,03,03,03,26,266256
79895000,1575,439,8,23,12,17,03,180ff,952,-325,952,325,09,03,03,26,262144
79905000,1575,440,8,24,12,17,03,180ff,952,-325,952,325,09,09,03,26,262144
79915000,1575,441,8,25,12,17,09,1f0c7,952,-325,952,325,09,09,09,26,262144
79995000,1577,442,8,26,12,17,0f,1feff,-328,968,328,968,03,08,0f,30,262144
80005000,1577,443,8,27,12,17,08,1f0c0,-320,320,320,320,06,03,08,31,262144
80015000,1577,444,8,28,12,17,03,180ff,321,313,321,313,0e,06,03,32,260096
80025000,1578,445,8,29,12,17,06,18ef8,-983,975,983,975,0f,0e,06,33,258064
80035000,1578,446,8,30,12,17,0e,1fef8,-983,975,983,975,04,0f,0e,33,258064
80045000,1578,447,8,31,12,17,0f,1feff,-983,975,983,975,04,04,0f,34,258064
80055000,1578,448,8,32,12,17,04,18ec0,320,312,320,312,04,04,04,35,262144
80075000,1579,449,8,33,12,17,04,18ec0,-336,-976,336,976,09,0f,04,37,262144
80085000,1579,450,8,34,12,17,0f,1feff,-984,318,984,318,02,09,0f,38,258064
80095000,1579,451,8,35,12,17,09,1f0c7,-336,-330,336,330,0c,02,09,39,260104
80105000,1579,452,8,36,12,17,02,180f8,964,963,964,963,0a,0c,02,40,260112
80115000,1579,453,8,37,12,17,0c,1fec0,-982,-331,982,331,05,0a,0c,41,262144
80125000,1580,454,8,38,12,17,0a,1f0f8,968,312,968,312,08,05,0a,42,262144
80135000,1580,455,8,39,12,17,05,18ec7,960,-984,960,984,0d,08,05,43,262144
80145000,1580,456,8,40,12,17,08,1f0c0,-336,-328,336,328,01,0d,08,44,262144
80155000,1580,457,8,41,12,17,0d,1fec7,312,-336,312,336,0a,01,0d,45,262144
80165000,1580,458,8,42,12,17,01,180c7,960,-976,960,976,0b,0a,01,46,262144
80175000,1581,459,8,43,12,17,0a,1f0f8,960,-976,960,976,01,0b,0a,46,262144
80185000,1581,460,8,44,12,17,0b,1f0ff,320,960,320,960,01,01,0b,47,262144
80195000,1581,461,8,45,12,17,01,180c7,321,963,321,963,07,01,01,48,260096
80215000,1581,462,8,46,12,17,07,18eff,-338,-983,338,983,0b,07,07,50,258064
80225000,1582,463,8,47,12,17,07,18eff,314,-338,314,338,02,0b,07,51,258064
80235000,1582,464,8,48,12,17,0b,1f0ff,-331,321,331,321,0b,02,0b,0,258064
80245000,1582,465,8,49,12,17,02,180f8,-331,321,331,321,0e,0b,02,0,258064
80255000,1582,466,8,50,12,17,0b,1f0ff,-331,321,331,321,0e,0e,0b,0,258064
80265000,1582,467,8,51,12,17,0e,1fef8,-331,321,331,321,0e,0e,0e,0,258064
